START_YR,TERM_DT,START_DT,YEARS_ACTIVE,EZ_PAY,MARRIED,WIDOWED,DIVORCED,SINGLE,UNKNOWN,ONLINE_ACCT,ACCIDENT_FORGIVE,MULTIPOLICY,SERVICE_ACCT,AGENT_ACCT,REQUESTED_ACCT,ACCD_DT,PAID_OUT,HAS_ACCIDENT,YRS_TILL_FIRST_CLAIM,POLICY_NBR_SCRUB
2021,,2021-12-01,3.5833333333333335,1,1,0,0,0,0,1,0,1,0,1,0,2023-09-05,2077.23,1,1.75,1738
2021,,2021-12-21,3.5833333333333335,1,0,0,0,1,0,1,0,1,0,1,0,2024-04-02,141.76,1,2.3333333333333335,1774
2022,,2022-06-25,3.0833333333333335,1,0,0,0,1,0,1,1,1,0,1,0,2024-10-24,782.42,1,2.3333333333333335,1949
2022,,2022-08-09,2.9166666666666665,0,1,0,0,0,0,1,0,0,0,1,0,2024-02-29,39527.25,1,1.5,2075
2022,,2022-09-30,2.8333333333333335,1,1,0,0,0,0,1,1,1,0,1,0,2024-10-25,38.87,1,2.0833333333333335,2287
2022,,2022-11-04,2.6666666666666665,0,0,0,0,1,0,1,0,1,0,1,0,,,0,,2387
2022,,2022-11-14,2.6666666666666665,0,0,0,1,0,0,1,0,1,0,1,0,,,0,,2413
2023,,2023-01-24,2.5,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,2627
2023,,2023-02-25,2.4166666666666665,1,0,0,0,1,0,1,1,1,0,1,0,2023-10-31,15449.279999999995,1,0.66666666666666663,2731
2023,,2023-04-19,2.25,0,0,1,0,0,0,1,1,1,0,1,0,2024-05-21,3609.98,1,1.0833333333333333,2993
2023,,2023-04-29,2.25,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,3044
2023,,2023-05-10,2.1666666666666665,0,1,0,0,0,0,0,0,1,0,1,0,,,0,,3127
2023,,2023-05-19,2.1666666666666665,1,1,0,0,0,0,1,0,1,0,1,0,2024-04-01,1598.31,1,0.91666666666666663,3181
2023,,2023-06-24,2.0833333333333335,1,1,0,0,0,0,0,0,1,0,1,0,,,0,,3365
2023,,2023-07-12,2.0,1,0,0,0,1,0,1,0,1,0,1,0,2023-11-27,12059.239999999998,1,0.33333333333333331,3415
2023,,2023-08-28,1.9166666666666667,0,1,0,0,0,0,1,1,1,0,1,0,,,0,,3692
2023,,2023-09-20,1.8333333333333333,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,3808
2023,,2023-10-23,1.75,0,1,0,0,0,0,1,0,1,0,1,0,2023-12-03,9839.31,1,0.16666666666666666,3967
2023,,2023-11-03,1.6666666666666667,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4034
2023,,2023-11-20,1.6666666666666667,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,4116
2023,,2023-12-27,1.5833333333333333,1,0,1,0,0,0,1,1,1,0,1,0,,,0,,4259
2024,,2024-01-23,1.5,1,1,0,0,0,0,1,0,0,0,1,0,,,0,,4354
2024,,2024-01-22,1.5,0,0,0,0,1,0,1,0,1,0,1,0,,,0,,4362
2024,,2024-02-16,1.4166666666666667,0,1,0,0,0,0,1,1,1,0,1,0,,,0,,4453
2024,,2024-03-07,1.3333333333333333,1,0,1,0,0,0,1,0,1,0,1,0,,,0,,4547
2024,,2024-03-25,1.3333333333333333,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,4634
2024,,2024-04-05,1.25,0,1,0,0,0,0,1,1,1,0,1,0,,,0,,4691
2024,,2024-04-18,1.25,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,4717
2024,,2024-04-15,1.25,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4726
2024,,2024-04-26,1.25,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4779
2024,,2024-05-07,1.1666666666666667,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4819
2024,,2024-07-01,1.0,1,0,0,0,1,0,1,1,1,0,1,0,2024-08-05,21330.32,1,0.083333333333333329,4843
2024,,2024-06-10,1.0833333333333333,1,1,0,0,0,0,1,1,1,0,1,0,2024-12-01,80.83,1,0.5,4935
2024,,2024-07-03,1.0,1,1,0,0,0,0,1,0,1,0,1,0,2024-08-20,100.0,1,0.083333333333333329,5002
2024,,2024-09-09,0.83333333333333337,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,5256
2024,,2024-12-02,0.58333333333333337,0,0,0,0,1,0,1,0,1,0,1,0,,,0,,5472
1995,,1995-08-01,29.916666666666668,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,5543
2006,,2006-04-25,19.25,0,1,0,0,0,0,1,0,0,0,1,0,,,0,,5576
2010,,2010-03-20,15.333333333333334,0,0,0,1,0,0,0,0,0,0,1,0,,,0,,5707
2012,,2012-11-20,12.666666666666666,1,0,0,1,0,0,1,1,1,0,1,0,,,0,,5811
2014,,2014-04-25,11.25,1,0,0,1,0,0,1,0,1,0,1,0,2023-05-24,4910.79,1,9.0833333333333339,5860
2014,,2014-10-25,10.75,0,0,0,0,1,0,1,1,1,0,0,1,,,0,,5886
2015,,2015-02-23,10.416666666666666,1,1,0,0,0,0,1,1,0,0,1,0,2023-03-11,475.16999999999996,1,8.0833333333333339,5899
1987,,1987-09-18,37.833333333333336,0,1,0,0,0,0,1,0,1,0,1,0,2023-03-26,0.0,1,35.5,143
1988,,1988-06-22,37.083333333333336,0,1,0,0,0,0,1,0,0,0,1,0,,,0,,153
1977,,1977-09-08,47.833333333333336,0,1,0,0,0,0,1,1,1,0,0,1,,,0,,154
2019,,2019-01-18,6.5,1,1,0,0,0,0,1,0,1,0,1,0,2019-12-09,806.33,1,0.91666666666666663,465
2019,,2019-03-20,6.333333333333333,1,1,0,0,0,0,1,1,1,0,1,0,2024-10-09,100.0,1,5.583333333333333,485
2019,,2019-08-14,5.916666666666667,1,1,0,0,0,0,1,0,1,0,1,0,2023-08-01,51.6,1,4.0,606
2020,,2020-05-30,5.166666666666667,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,894
2020,,2020-06-02,5.083333333333333,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,896
2020,,2020-09-17,4.833333333333333,1,1,0,0,0,0,1,1,1,0,1,0,2024-05-10,14.0,1,3.6666666666666665,989
2021,,2021-02-08,4.416666666666667,1,1,0,0,0,0,1,0,1,0,1,0,2024-03-07,678.93999999999994,1,3.0833333333333335,1202
2021,,2021-03-29,4.333333333333333,1,1,0,0,0,0,1,0,1,0,1,0,2023-05-17,4687.74,1,2.1666666666666665,1300
2021,,2021-04-16,4.25,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,1334
2021,,2021-05-07,4.166666666666667,1,1,0,0,0,0,1,0,1,0,1,0,2023-03-06,131.6,1,1.8333333333333333,1361
2021,,2021-07-23,4.0,1,1,0,0,0,0,1,0,1,0,1,0,2022-11-27,-24691.97,1,1.3333333333333333,1486
2021,,2021-09-07,3.8333333333333335,1,0,0,0,1,0,1,1,1,0,1,0,,,0,,1597
2021,,2021-09-12,3.8333333333333335,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,1609
2022,,2022-06-15,3.0833333333333335,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,1940
2022,,2022-06-24,3.0833333333333335,0,0,0,0,1,0,1,0,1,0,1,0,2023-02-01,2202.1,1,0.66666666666666663,1965
2022,,2022-08-24,2.9166666666666665,1,1,0,0,0,0,1,0,1,0,1,0,2024-07-17,10498.16,1,1.9166666666666667,2120
2022,,2022-09-19,2.8333333333333335,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,2243
2022,,2022-09-21,2.8333333333333335,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,2253
2022,,2022-11-09,2.6666666666666665,1,1,0,0,0,0,1,1,1,0,1,0,2024-11-21,95.35,1,2.0,2397
2023,,2023-02-01,2.4166666666666665,1,1,0,0,0,0,1,0,1,0,1,0,2023-04-18,9587.82,1,0.16666666666666666,2610
2023,,2023-02-13,2.4166666666666665,1,0,0,0,1,0,1,0,1,0,1,0,2024-02-07,15929.04,1,1.0,2688
2023,,2023-04-06,2.25,0,0,0,1,0,0,0,0,1,0,1,0,,,0,,2916
2023,,2023-04-14,2.25,0,1,0,0,0,0,1,1,1,0,1,0,,,0,,2969
2023,,2023-05-02,2.1666666666666665,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,3096
2023,,2023-05-13,2.1666666666666665,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,3144
2023,,2023-05-26,2.1666666666666665,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,3239
2023,,2023-07-05,2.0,1,0,0,0,1,0,1,0,1,0,1,0,2023-11-09,98.5,1,0.33333333333333331,3392
2023,,2023-07-08,2.0,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,3425
2023,,2023-07-31,2.0,0,1,0,0,0,0,1,0,0,0,1,0,,,0,,3497
2023,,2023-09-01,1.8333333333333333,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,3716
2023,,2023-10-12,1.75,1,1,0,0,0,0,1,0,1,0,1,0,2024-07-22,95.78,1,0.75,3910
2023,,2023-11-02,1.6666666666666667,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,4030
2023,,2023-11-17,1.6666666666666667,0,0,0,0,1,0,1,0,1,0,1,0,,,0,,4123
2023,,2023-12-29,1.5833333333333333,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4278
2024,,2024-01-15,1.5,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4328
2024,,2024-01-30,1.5,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4378
2024,,2024-03-20,1.3333333333333333,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4606
2024,,2024-03-21,1.3333333333333333,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,4610
2024,,2024-03-26,1.3333333333333333,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,4644
2024,,2024-04-04,1.25,1,1,0,0,0,0,1,1,1,0,1,0,2024-04-27,10339.08,1,0.0,4683
2024,,2024-04-04,1.25,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4685
2024,,2024-04-11,1.25,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4709
2024,,2024-04-19,1.25,1,1,0,0,0,0,1,0,1,0,1,0,2024-04-30,6151.19,1,0.0,4746
2024,,2024-06-01,1.0833333333333333,0,0,0,0,1,0,1,1,1,0,1,0,,,0,,4891
2024,,2024-06-17,1.0833333333333333,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4956
2024,,2024-08-02,0.91666666666666663,0,0,0,0,1,0,1,1,1,0,1,0,2024-10-30,4684.6100000000006,1,0.16666666666666666,5136
2024,,2024-08-08,0.91666666666666663,1,0,0,0,1,0,1,0,0,0,1,0,2024-09-27,6336.35,1,0.083333333333333329,5160
2024,,2024-08-16,0.91666666666666663,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,5209
2008,,2008-09-04,16.833333333333332,0,1,0,0,0,0,1,1,1,0,1,0,,,0,,5650
2010,,2010-02-03,15.416666666666666,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,5700
2010,,2010-07-09,15.0,1,1,0,0,0,0,1,1,1,0,1,0,2021-12-23,-3421.18,1,11.416666666666666,5719
2011,,2011-02-11,14.416666666666666,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,5746
1992,,1992-03-15,33.333333333333336,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,70
1996,,1996-08-30,28.916666666666668,0,0,0,0,1,0,1,1,1,0,1,0,,,0,,120
2015,,2015-09-08,9.8333333333333339,0,1,0,0,0,0,1,1,1,0,1,0,2024-08-17,3977.54,1,8.9166666666666661,205
2015,,2015-12-14,9.5833333333333339,0,0,0,0,1,0,1,0,1,0,1,0,2023-01-30,46.8,1,7.083333333333333,216
2016,,2016-07-16,9.0,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,240
2018,,2018-10-04,6.75,1,1,0,0,0,0,1,1,1,0,1,0,2023-09-12,14992.170000000002,1,4.916666666666667,386
2018,,2018-09-30,6.833333333333333,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,387
2018,,2018-11-09,6.666666666666667,1,1,0,0,0,0,0,1,1,0,1,0,,,0,,423
2019,,2019-01-22,6.5,1,1,0,0,0,0,1,0,1,0,1,0,2022-12-14,52774.189999999995,1,3.9166666666666665,470
2019,,2019-02-26,6.416666666666667,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,484
2020,,2020-02-06,5.416666666666667,1,1,0,0,0,0,1,0,0,0,1,0,2023-10-27,48256.979999999996,1,3.6666666666666665,777
2020,,2020-05-22,5.166666666666667,1,1,0,0,0,0,1,1,1,0,1,0,2023-01-26,34039.21,1,2.6666666666666665,879
2020,,2020-05-29,5.166666666666667,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,888
2020,,2020-10-03,4.75,1,1,0,0,0,0,1,0,1,0,1,0,2023-07-31,100.0,1,2.75,1015
2021,,2021-03-26,4.333333333333333,0,1,0,0,0,0,1,1,1,0,1,0,2023-02-25,7560.8700000000008,1,1.9166666666666667,1294
2021,,2021-07-15,4.0,1,0,0,0,1,0,1,1,1,0,1,0,2024-09-26,0.0,1,3.1666666666666665,1482
2021,,2021-09-03,3.8333333333333335,1,1,0,0,0,0,1,1,0,0,1,0,,,0,,1582
2021,,2021-09-16,3.8333333333333335,1,0,0,1,0,0,1,1,1,0,1,0,2023-09-10,435.76,1,2.0,1611
2021,,2021-11-22,3.6666666666666665,1,1,0,0,0,0,1,0,1,0,1,0,2022-07-07,2168.82,1,0.66666666666666663,1743
2022,,2022-06-23,3.0833333333333335,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,1971
2022,,2022-07-05,3.0,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,1986
2022,,2022-07-01,3.0,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,1989
2022,,2022-07-08,3.0,1,0,0,0,1,0,1,0,1,0,1,0,2023-04-02,25306.66,1,0.75,1997
2022,,2022-08-15,2.9166666666666665,0,0,0,1,0,0,1,0,1,0,1,0,,,0,,2065
2022,,2022-08-09,2.9166666666666665,1,1,0,0,0,0,0,0,1,0,1,0,,,0,,2073
2022,,2022-09-01,2.8333333333333335,1,0,0,1,0,0,1,0,0,0,1,0,,,0,,2151
2022,,2022-09-16,2.8333333333333335,1,1,0,0,0,0,1,0,1,0,1,0,2023-01-11,2516.45,1,0.33333333333333331,2229
2022,,2022-09-16,2.8333333333333335,1,1,0,0,0,0,1,1,1,0,1,0,2024-10-26,100.0,1,2.0833333333333335,2233
2022,,2022-10-07,2.75,1,1,0,0,0,0,1,1,1,0,1,0,2023-06-01,264.67,1,0.66666666666666663,2304
2011,,2011-10-23,13.75,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,2347
2022,,2022-12-30,2.5833333333333335,1,1,0,0,0,0,1,0,1,0,1,0,2024-12-24,252.5,1,2.0,2556
2023,,2023-02-03,2.4166666666666665,1,0,1,0,0,0,1,0,1,0,1,0,2024-03-22,2263.41,1,1.0833333333333333,2651
2023,,2023-02-23,2.4166666666666665,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,2730
2023,,2023-03-09,2.3333333333333335,0,1,0,0,0,0,1,1,1,0,1,0,,,0,,2774
2023,,2023-03-04,2.3333333333333335,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,2805
2023,,2023-03-20,2.3333333333333335,1,0,0,0,1,0,1,1,1,0,1,0,,,0,,2836
2023,,2023-03-30,2.3333333333333335,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,2886
2023,,2023-04-12,2.25,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,2952
2023,,2023-06-02,2.0833333333333335,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,3243
2023,,2023-06-19,2.0833333333333335,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,3306
2023,,2023-06-25,2.0833333333333335,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,3324
2011,,2011-06-27,14.083333333333334,1,0,0,0,1,0,1,0,1,0,1,0,2023-10-12,21.0,1,12.333333333333334,3356
2023,,2023-07-04,2.0,1,0,0,0,1,0,0,0,1,0,1,0,,,0,,3378
2023,,2023-08-01,1.9166666666666667,1,1,0,0,0,0,1,1,0,0,1,0,2024-09-27,0.0,1,1.0833333333333333,3513
2023,,2023-08-28,1.9166666666666667,0,0,0,0,1,0,1,0,0,0,1,0,,,0,,3690
2023,,2023-09-27,1.8333333333333333,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,3835
2023,,2023-10-03,1.75,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,3863
2023,,2023-10-06,1.75,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,3890
2023,,2023-10-21,1.75,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,3965
2023,,2023-10-25,1.75,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,3983
2023,,2023-11-28,1.6666666666666667,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,4140
2024,,2024-01-08,1.5,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,4257
2024,,2024-02-23,1.4166666666666667,1,0,0,0,1,0,1,1,1,0,1,0,,,0,,4477
2024,,2024-02-28,1.4166666666666667,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,4498
2024,,2024-05-11,1.1666666666666667,1,0,0,0,1,0,0,0,0,0,1,0,,,0,,4853
2024,,2024-05-27,1.1666666666666667,0,0,0,0,1,0,1,0,1,0,1,0,,,0,,4889
2024,,2024-05-29,1.1666666666666667,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,4905
2024,,2024-06-19,1.0833333333333333,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,4950
2024,,2024-07-09,1.0,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,5030
2024,,2024-07-30,1.0,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,5139
2024,,2024-09-13,0.83333333333333337,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,5398
2005,,2005-03-26,20.333333333333332,0,1,0,0,0,0,1,0,0,0,1,0,2024-01-03,1730.71,1,18.833333333333332,5548
2009,,2009-05-22,16.166666666666668,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,5681
2010,,2010-02-17,15.416666666666666,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,5814
1986,,1986-05-25,39.166666666666664,0,0,0,1,0,0,1,0,1,0,1,0,,,0,,13
1974,,1974-02-17,51.416666666666664,0,0,0,1,0,0,1,0,1,0,1,0,,,0,,25
1993,,1993-03-15,32.333333333333336,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,63
1996,,1996-12-31,28.583333333333332,0,0,0,1,0,0,1,0,1,0,1,0,,,0,,124
2018,,2018-10-02,6.75,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,382
2018,,2018-10-06,6.75,1,1,0,0,0,0,1,0,0,0,1,0,,,0,,392
2019,,2019-08-31,5.916666666666667,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,654
2020,,2020-04-17,5.25,0,1,0,0,0,0,1,0,1,0,1,0,2024-07-09,3359.14,1,4.25,844
2004,,2004-10-19,20.75,0,1,0,0,0,0,0,0,0,0,1,0,2024-09-28,1110.51,1,19.916666666666668,1043
2020,,2020-10-21,4.75,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,1044
2021,,2021-02-23,4.416666666666667,1,0,0,1,0,0,1,0,0,0,1,0,2023-08-30,5322.7899999999991,1,2.5,1236
2021,,2021-04-16,4.25,1,1,0,0,0,0,1,0,0,0,1,0,,,0,,1335
2021,,2021-07-27,4.0,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,1501
2021,,2021-08-13,3.9166666666666665,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,1542
2021,,2021-09-07,3.8333333333333335,1,1,0,0,0,0,1,0,0,0,1,0,,,0,,1590
2021,,2021-10-04,3.75,1,1,0,0,0,0,1,0,1,0,1,0,2024-05-03,100.0,1,2.5833333333333335,1648
2022,,2022-03-16,3.3333333333333335,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,1824
2022,,2022-04-29,3.25,0,0,0,0,1,0,1,1,1,0,1,0,2023-02-03,259.13,1,0.83333333333333337,1881
2022,,2022-06-01,3.0833333333333335,0,0,1,0,0,0,1,1,1,0,1,0,,,0,,1921
2022,,2022-08-09,2.9166666666666665,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,2076
2022,,2022-10-31,2.75,1,1,0,0,0,0,1,0,1,0,1,0,2024-03-18,909.07,1,1.4166666666666667,2377
2022,,2022-11-24,2.6666666666666665,0,1,0,0,0,0,1,0,1,0,1,0,2023-12-16,170.23,1,1.0833333333333333,2445
2023,,2023-02-07,2.4166666666666665,1,0,0,0,1,0,1,0,1,0,1,0,2023-02-27,8940.64,1,0.0,2662
2023,,2023-02-08,2.4166666666666665,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,2669
2023,,2023-02-09,2.4166666666666665,1,0,0,1,0,0,1,1,1,0,1,0,2023-04-17,95566.189999999988,1,0.16666666666666666,2676
2023,,2023-02-28,2.4166666666666665,1,0,0,0,1,0,1,1,1,0,1,0,,,0,,2745
2023,,2023-03-07,2.3333333333333335,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,2777
2023,,2023-04-07,2.25,1,0,0,1,0,0,1,0,1,0,1,0,,,0,,2911
2023,,2023-05-05,2.1666666666666665,0,1,0,0,0,0,1,1,1,0,1,0,,,0,,3089
2023,,2023-05-09,2.1666666666666665,1,0,1,0,0,0,1,0,1,0,1,0,,,0,,3111
2023,,2023-05-23,2.1666666666666665,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,3194
2023,,2023-08-02,1.9166666666666667,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,3560
2023,,2023-08-16,1.9166666666666667,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,3594
2023,,2023-10-04,1.75,0,1,0,0,0,0,1,0,1,0,1,0,2023-10-27,6062.32,1,0.0,3867
2023,,2023-11-04,1.6666666666666667,0,0,0,0,1,0,1,1,1,0,1,0,2024-02-03,0.0,1,0.25,4003
2023,,2023-10-31,1.75,0,0,0,0,1,0,1,0,1,0,1,0,,,0,,4045
2023,,2023-11-17,1.6666666666666667,1,1,0,0,0,0,1,0,0,0,1,0,2024-06-26,69.8,1,0.58333333333333337,4109
2023,,2023-12-11,1.5833333333333333,0,1,0,0,0,0,1,1,1,0,1,0,,,0,,4184
2023,,2023-12-13,1.5833333333333333,1,1,0,0,0,0,1,1,1,0,1,0,2024-03-07,712.24,1,0.25,4220
2023,,2023-12-26,1.5833333333333333,1,0,0,1,0,0,0,0,1,0,1,0,,,0,,4252
2024,,2024-01-04,1.5,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4298
2024,,2024-01-10,1.5,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,4314
2024,,2024-01-25,1.5,1,1,0,0,0,0,1,1,0,0,1,0,,,0,,4385
2024,,2024-03-01,1.3333333333333333,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,4513
2024,,2024-03-05,1.3333333333333333,1,0,1,0,0,0,1,1,1,0,1,0,,,0,,4527
2024,,2024-03-21,1.3333333333333333,0,0,0,1,0,0,1,0,1,0,1,0,,,0,,4614
2024,,2024-05-28,1.1666666666666667,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4695
2024,,2024-05-21,1.1666666666666667,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4864
2024,,2024-06-10,1.0833333333333333,0,0,1,0,0,0,1,0,1,0,1,0,,,0,,4937
2024,,2024-06-10,1.0833333333333333,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4939
2024,,2024-06-28,1.0833333333333333,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4989
2024,,2024-09-02,0.83333333333333337,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,5307
2024,,2024-09-04,0.83333333333333337,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,5323
2004,,2004-12-24,20.583333333333332,1,0,0,1,0,0,0,0,0,0,1,0,,,0,,5542
2006,,2006-02-16,19.416666666666668,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,5566
2007,,2007-01-09,18.5,0,1,0,0,0,0,1,1,1,0,1,0,,,0,,5593
2010,,2010-03-19,15.333333333333334,1,1,0,0,0,0,1,0,1,0,1,0,2022-09-08,6018.0,1,12.5,5705
2012,,2012-11-09,12.666666666666666,1,0,0,0,1,0,1,1,1,0,0,1,,,0,,5808
2013,,2013-03-19,12.333333333333334,1,0,0,1,0,0,1,1,1,0,1,0,,,0,,5818
2013,,2013-05-01,12.166666666666666,1,1,0,0,0,0,1,0,0,0,1,0,,,0,,5820
1990,,1990-01-21,35.5,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,5895
1987,,1987-01-31,38.5,1,0,0,0,1,0,0,0,1,0,1,0,,,0,,10
2018,,2018-06-04,7.083333333333333,0,1,0,0,0,0,1,1,1,0,0,1,,,0,,330
2018,,2018-11-13,6.666666666666667,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,426
2019,,2019-02-01,6.416666666666667,1,1,0,0,0,0,1,0,1,0,1,0,2022-11-16,6134.95,1,3.75,464
2019,,2019-03-18,6.333333333333333,0,0,0,0,1,0,0,1,1,0,1,0,,,0,,495
2019,,2019-05-16,6.166666666666667,0,1,0,0,0,0,1,0,0,0,1,0,,,0,,548
2020,,2020-05-25,5.166666666666667,0,0,0,0,1,0,1,0,1,0,1,0,,,0,,881
2020,,2020-08-04,4.916666666666667,1,0,1,0,0,0,1,1,1,0,1,0,,,0,,948
2020,,2020-10-23,4.75,1,0,0,0,1,0,1,0,0,0,1,0,2024-08-14,1173.53,1,3.8333333333333335,1045
2020,,2020-12-07,4.583333333333333,1,1,0,0,0,0,1,1,1,0,1,0,2024-10-17,0.0,1,3.8333333333333335,1103
2021,,2021-01-11,4.5,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,1165
2021,,2021-03-30,4.333333333333333,0,1,0,0,0,0,1,1,1,0,1,0,2024-04-02,1175.18,1,3.0833333333333335,1292
2021,,2021-03-29,4.333333333333333,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,1298
2021,,2021-04-23,4.25,1,0,1,0,0,0,0,1,1,0,1,0,2021-10-18,72.5,1,0.5,1346
2021,,2021-08-26,3.9166666666666665,0,1,0,0,0,0,1,1,0,0,1,0,2023-01-27,143.4,1,1.4166666666666667,1565
2021,,2021-08-26,3.9166666666666665,1,1,0,0,0,0,1,1,1,0,1,0,2024-03-21,86.83,1,2.5833333333333335,1567
2021,,2021-08-27,3.9166666666666665,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,1580
2021,,2021-09-06,3.8333333333333335,1,0,0,1,0,0,1,1,1,0,1,0,,,0,,1588
2021,,2021-09-07,3.8333333333333335,1,0,0,0,1,0,1,1,0,0,1,0,2024-02-03,3598.96,1,2.4166666666666665,1591
2022,,2022-06-30,3.0833333333333335,1,1,0,0,0,0,1,0,1,0,1,0,2024-01-23,337.42,1,1.5833333333333333,1976
2022,,2022-09-07,2.8333333333333335,1,1,0,0,0,0,1,0,0,0,1,0,,,0,,2188
2022,,2022-10-11,2.75,1,1,0,0,0,0,1,0,1,0,1,0,2022-11-18,38147.55,1,0.083333333333333329,2318
2022,,2022-10-18,2.75,1,1,0,0,0,0,1,0,0,0,1,0,,,0,,2341
2022,,2022-11-30,2.6666666666666665,0,1,0,0,0,0,1,1,1,0,1,0,,,0,,2463
2023,,2023-01-04,2.5,1,0,0,0,1,0,1,0,1,0,1,0,2024-04-12,12.0,1,1.25,2554
